l1_height,l1_heat,l1_width,l2_height,l2_heat,l2_width,l3_heat,l3_width,creep_rupture_time,iter
2.2625023272122986,1211.4282378817402,4.534222942555166,3.1158975679628824,1406.897277190169,2.7130836072511477,1603.2367886258205,2.0334389146339085,270.001,9
2.6961501054071157,1160.6707743756847,5.0,2.205519215955327,1496.2163404926816,2.6735868922457016,1213.7861335444784,4.457009786961441,590.001,9
2.1189485675150967,1156.708630547275,3.7694754646855393,2.7309067041225097,2134.545008812089,3.0367685238136777,1262.3795833459037,4.853740583794981,210.001,9
2.03944231890072,1022.8763086077232,2.834159068197376,3.0537160836486965,1593.2948025153278,3.22119243115992,1391.7856452763958,3.863634483612968,530.001,9
2.8832189736597167,1405.658978098039,4.061578595761922,2.3916445086682305,1207.2301195904697,3.691858148982068,1016.838490855662,4.250572010979125,530.001,10
2.5537571626512787,1200.1431040199193,3.6230002548462976,2.8710768698710902,1791.114719037606,4.526946514589676,1004.6045258900988,2.808629803478868,580.001,10
2.642467766670439,1015.6931910912996,3.5051202923667786,2.675076064934042,1783.4719853077015,2.163670365586784,1179.6983088177835,2.049564367750611,540.001,10
2.975709614700359,1168.7259174668798,4.776942863875391,3.0416238435669154,1224.8538619347285,3.1397944690787742,1198.5461028307016,3.4815950978366583,540.001,10
3.090116045779861,1503.130797472929,3.544727697347014,3.1250214273794565,1801.1551215224038,3.493355157636276,2119.4622543140767,4.240961110467504,400.001,11
2.2180479826099764,1801.9983356102712,4.025991043497199,3.2,1601.6242410733112,5.0,1429.9814283529813,2.0,390.001,11
2.626139939307114,1193.7228487056516,3.714330329767723,2.8278907659518606,1799.029916445484,4.362976989711199,1009.1669635034802,3.2384833177186394,580.001,11
2.174877986803947,1598.4459889087948,3.850804650312327,3.0449507904761184,1993.6206952845992,4.698804951570607,1012.1569829475864,3.121951863195977,570.001,11
2.8737152953802707,1154.0091124687171,5.0,2.0,1502.999254801472,2.0,1224.1342129587574,5.0,600.001,12
3.2,1200.928186690643,2.0,3.2,1798.2033187353436,5.0,1007.0558078746806,5.0,550.001,12
2.910183230544355,1875.540967588323,3.840478083646155,2.8468673459965075,1990.6348022008665,4.557487406641253,1200.1508282882205,4.193311709709176,460.001,12
2.107676677916834,1366.393194230854,3.6424164386638367,2.680683617659944,2100.2636511271094,4.033867483288374,1620.6989983052276,4.379210309979284,490.001,12
