l1_height,l1_heat,l1_width,l2_height,l2_heat,l2_width,l3_heat,l3_width,creep_rupture_time,iter
2.60996140845514,1016.9595493389384,3.774314192663762,2.49120702330891,1802.5633630867271,3.288284462043848,1188.061107277046,2.532574978879717,540.001,8
2.736065334671099,1012.0759941291049,4.093894095221087,2.4162056428113305,1978.6957597413848,3.452207220192225,1587.2879917666492,3.274777597214712,460.001,8
2.430197259960972,1203.0775657707434,3.579264849024147,2.1480787144448192,1200.7215263430423,3.658664054796601,1186.4370053100488,3.7344183929724455,530.001,9
2.86036807162483,1713.9179029172512,4.139000780239552,2.490494355456684,1617.21370638731,2.8120251892882813,1367.6612255004036,2.8791013768622062,450.001,9
2.052306307531501,1021.2127661274702,2.0,2.0,1800.3569540530689,2.0,1189.1043356753696,2.0,460.001,9
3.03624753886569,1000.105919402367,3.3384368695747577,3.2,1998.3067449095176,4.201148411602476,1602.850545673162,4.048021958261441,480.001,9
2.582096713680747,1775.870126168371,2.7116013035448443,2.4588657270464074,1431.8505616765,4.100934586907982,1348.9553842218086,4.334103344758306,420.001,10
2.378473156685869,1624.1369007984615,2.19503178561299,2.9265068044921074,1636.9353966274894,3.615224383157903,1629.1747663617298,4.974381735141966,460.001,10
2.459472972249173,1437.9830272804393,4.131202737695283,2.842808896290256,1372.0120099395558,4.536445508342244,1431.773912621956,4.3685699523522565,490.001,10
2.0005726191364968,1198.6203903278015,3.253939111334151,2.0,1190.5613041822826,3.1115345625510096,1181.824832469353,3.576249523777008,530.001,10
2.55802384064853,1210.797697835174,3.601991113896269,2.3013900668270395,1190.6878850679218,3.752226403119492,1185.116140866397,3.2712183388821723,490.001,11
2.489320060736888,1581.8799547332087,2.822830915478241,2.226012577039822,1384.470901213689,2.586724372309398,1215.8197344435562,4.719335504505939,520.001,11
2.429250732943517,1712.5897386736017,4.9523089418966535,2.890470327317173,1611.5437318255051,4.476513219399153,1379.478019984639,2.7732460410609177,440.001,11
2.21068342475399,1007.6628081190844,4.10765765381004,3.0650736929099787,1207.6172576059323,3.3070563355949303,1390.1020288588177,4.0623905250863785,480.001,11
2.648677026270677,1000.0,5.0,3.2,1409.8944625829413,2.0,1799.062478746744,3.857913992005284,490.001,12
2.393492629368431,1203.7412682355302,3.724989519263123,2.095848144881913,1195.5443508275746,3.736333167396825,1181.5406705641724,3.898233415735028,520.001,12
2.632784091746679,1020.2247586705568,4.843287956690549,2.7135396141220505,2038.764142322633,4.596410457773964,1572.350322030799,2.608644301865163,430.001,12
2.9343967487339877,1004.3345491378492,3.6884754468688414,3.011566352866501,1991.23027538139,3.847186250543524,1597.617113627876,3.787768021773651,520.001,12
