l1_height,l1_heat,l1_width,l2_height,l2_heat,l2_width,l3_heat,l3_width,creep_rupture_time,iter
2.9463955571080622,1889.2844547849063,2.664293034500154,2.564124927857968,2091.8897414487706,3.225668035069272,1541.9100842739035,3.3523992607335997,370.001,8
2.0,1412.551247152502,5.0,3.2,1369.8857729090696,2.0,1418.0732400591107,5.0,570.001,9
2.9623801713367377,1397.4084709116255,4.760312536990012,2.472196457008153,1213.6865265044962,4.298630055533423,1003.029335768803,3.5067324222655185,530.001,9
2.7845166454833628,1024.8677457251888,2.5578404113195217,2.82468414428837,1551.588604986053,2.8386777130284964,1637.870795046466,3.577197973732332,420.001,9
2.639681815381384,1792.3765163530334,3.5652810406047166,2.596693732376186,1393.570022326834,3.5436363628264687,1009.1266506897528,3.2971980214477465,530.001,9
2.9380195987577062,2056.8259219942765,3.834264886045209,2.245417827472086,1789.6653103733215,3.745004884097275,2047.3449234651707,2.592840161786048,120.001,10
2.845889063553086,1571.3465084106515,2.665651448271652,3.2,1999.50932501787,5.0,1023.349139034008,2.0,500.001,10
2.08854804613426,1086.1166891268197,4.563067179817146,2.9241467860648576,1884.6698946394672,2.7565393214004423,1413.2835878162346,4.616025937577475,540.001,10
2.2582697667720963,1955.892837767688,2.7309249292224367,2.312840730402858,1007.7154877306102,3.5126061809376115,1075.048366344098,4.501726882260001,290.001,10
2.3358223917749656,1068.3401005470464,4.256570471266129,2.455671947336296,1886.9621856626416,2.9275935228378063,1387.5697930401127,3.127697983967491,500.001,11
2.0,1096.3511757582394,4.749691197437118,3.196482175930505,1883.3506533811203,2.6560537185093325,1428.085409664843,5.0,440.001,11
2.819840614733278,1627.349699746263,4.402529732351163,2.1417238318921887,2162.9375489498,3.362343037657786,1040.638234748055,3.104967116496842,370.001,11
2.165158096659012,1583.7231695064377,3.930067433550077,3.2,1990.8875942268332,5.0,1014.9836834571284,2.0,570.001,11
3.173229722814812,1570.8490845917213,4.613992864527629,2.0606791817785,2010.2607214884647,4.547680522440743,1023.9928570677894,2.905720648489021,540.001,12
3.020537261976152,1195.2905269955088,3.167966314160868,3.0031113558810985,1335.5476442377503,3.542572565735889,1369.5019467932138,4.236353240103312,520.001,12
2.8190144625220896,1225.5407280153986,4.656963932165105,2.830698272984388,2016.1994340922183,2.1172239789743035,1399.2895237700095,3.0968761556927813,360.001,12
2.733183275937667,1037.5782279237355,3.94475763143456,2.809319437171561,1507.811861202602,2.375289096058463,1591.2702079817532,2.1945710797424445,390.001,12
